,Name,Total Pop,White Pop,Black Pop,Household Type,Computer,State,County,Tract,Block Group
4104,"Block Group 2, Census Tract 206, Chesapeake city, Virginia",1440,26,1326,453,1410,51,550,020600,2
4105,"Block Group 1, Census Tract 206, Chesapeake city, Virginia",1357,149,1148,482,1316,51,550,020600,1
4106,"Block Group 4, Census Tract 202, Chesapeake city, Virginia",875,767,108,345,866,51,550,020200,4
4107,"Block Group 3, Census Tract 210.04, Chesapeake city, Virginia",831,0,831,331,819,51,550,021004,3
4108,"Block Group 1, Census Tract 410.04, Virginia Beach city, Virginia",881,10,750,329,837,51,810,041004,1
4109,"Block Group 4, Census Tract 410.04, Virginia Beach city, Virginia",1568,360,1070,502,1466,51,810,041004,4
4110,"Block Group 3, Census Tract 422.01, Virginia Beach city, Virginia",477,0,445,195,477,51,810,042201,3
4111,"Block Group 3, Census Tract 428.02, Virginia Beach city, Virginia",854,166,405,267,774,51,810,042802,3
4112,"Block Group 2, Census Tract 454.08, Virginia Beach city, Virginia",724,27,656,331,724,51,810,045408,2
4113,"Block Group 2, Census Tract 408.02, Virginia Beach city, Virginia",760,71,590,260,760,51,810,040802,2
4114,"Block Group 4, Census Tract 416, Virginia Beach city, Virginia",604,55,492,288,604,51,810,041600,4
4115,"Block Group 2, Census Tract 420, Virginia Beach city, Virginia",1185,0,1048,393,1169,51,810,042000,2
4116,"Block Group 1, Census Tract 432, Virginia Beach city, Virginia",1452,203,1132,299,1183,51,810,043200,1
4117,"Block Group 2, Census Tract 1032, Arlington County, Virginia",1828,554,615,941,1543,51,013,103200,2
4118,"Block Group 3, Census Tract 8, Charlottesville city, Virginia",598,58,512,253,598,51,540,000800,3
4119,"Block Group 2, Census Tract 104.01, Amherst County, Virginia",1533,367,1024,605,1346,51,009,010401,2
4120,"Block Group 1, Census Tract 101, Amherst County, Virginia",1516,169,1274,607,1353,51,009,010100,1
4121,"Block Group 4, Census Tract 101, Amherst County, Virginia",1512,58,1394,607,1083,51,009,010100,4
4122,"Block Group 3, Census Tract 1003, Arlington County, Virginia",1439,21,1263,460,1439,51,013,100300,3
4123,"Block Group 1, Census Tract 1003, Arlington County, Virginia",1291,0,1271,518,1291,51,013,100300,1
4124,"Block Group 1, Census Tract 2.01, Charlottesville city, Virginia",969,41,829,377,966,51,540,000201,1
4125,"Block Group 1, Census Tract 4.02, Charlottesville city, Virginia",486,0,412,279,486,51,540,000402,1
4126,"Block Group 4, Census Tract 4.02, Charlottesville city, Virginia",1033,209,824,578,975,51,540,000402,4
4127,"Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",1167,398,734,506,1003,51,540,000302,2
4128,"Block Group 2, Census Tract 9, Charlottesville city, Virginia",869,68,769,359,841,51,540,000900,2
4129,"Block Group 1, Census Tract 6, Charlottesville city, Virginia",2001,175,1205,642,1585,51,540,000600,1
4130,"Block Group 1, Census Tract 2014.01, Henrico County, Virginia",3390,2427,873,1254,3266,51,087,201401,1
4131,"Block Group 2, Census Tract 2009.03, Henrico County, Virginia",2911,1404,1199,921,2898,51,087,200903,2
4132,"Block Group 1, Census Tract 2015.01, Henrico County, Virginia",1960,1163,729,563,1960,51,087,201501,1
4133,"Block Group 4, Census Tract 2015.01, Henrico County, Virginia",1324,1273,51,609,815,51,087,201501,4
4134,"Block Group 3, Census Tract 110, Albemarle County, Virginia",1421,0,1254,528,1402,51,003,011000,3
4135,"Block Group 2, Census Tract 4809.03, Fairfax County, Virginia",1584,230,727,607,1482,51,059,480903,2
4136,"Block Group 3, Census Tract 4809.01, Fairfax County, Virginia",2767,142,1202,708,2725,51,059,480901,3
4137,"Block Group 1, Census Tract 106.02, Albemarle County, Virginia",2504,300,2060,1037,2478,51,003,010602,1
4138,"Block Group 3, Census Tract 201.02, Campbell County, Virginia",794,174,620,354,609,51,031,020102,3
4139,"Block Group 2, Census Tract 201.01, Campbell County, Virginia",1090,217,847,640,950,51,031,020101,2
4140,"Block Group 1, Census Tract 204.03, Campbell County, Virginia",1044,174,848,425,998,51,031,020403,1
4141,"Block Group 4, Census Tract 204.03, Campbell County, Virginia",1597,74,1477,604,1548,51,031,020403,4
4142,"Block Group 2, Census Tract 204.02, Campbell County, Virginia",1820,225,1424,800,1736,51,031,020402,2
4143,"Block Group 3, Census Tract 307.01, Smyth County, Virginia",853,38,813,408,772,51,173,030701,3
4144,"Block Group 6, Census Tract 101, Westmoreland County, Virginia",714,456,241,369,644,51,193,010100,6
4145,"Block Group 2, Census Tract 2004.06, Alexandria city, Virginia",1789,1035,401,752,1596,51,510,200406,2
4146,"Block Group 1, Census Tract 2007.02, Alexandria city, Virginia",5278,647,3592,3156,4783,51,510,200702,1
4147,"Block Group 3, Census Tract 9306, Buena Vista city, Virginia",257,0,243,134,244,51,530,930600,3
4148,"Block Group 1, Census Tract 802, Carroll County, Virginia",624,0,624,355,510,51,035,080200,1
4149,"Block Group 2, Census Tract 802, Carroll County, Virginia",1344,0,1241,590,1064,51,035,080200,2
4150,"Block Group 2, Census Tract 804, Carroll County, Virginia",830,0,804,363,759,51,035,080400,2
4151,"Block Group 1, Census Tract 6.01, Roanoke city, Virginia",921,95,775,423,894,51,770,000601,1
4152,"Block Group 2, Census Tract 27, Roanoke city, Virginia",571,35,523,244,456,51,770,002700,2
4153,"Block Group 2, Census Tract 29, Roanoke city, Virginia",1488,42,1360,528,1488,51,770,002900,2
4154,"Block Group 3, Census Tract 4221.01, Fairfax County, Virginia",1758,566,835,585,1758,51,059,422101,3
4155,"Block Group 2, Census Tract 4217.01, Fairfax County, Virginia",1602,325,795,494,1596,51,059,421701,2
4156,"Block Group 1, Census Tract 4405.02, Fairfax County, Virginia",5481,1572,2887,310,928,51,059,440502,1
4157,"Block Group 1, Census Tract 2.01, Winchester city, Virginia",940,9,878,336,796,51,840,000201,1
4158,"Block Group 2, Census Tract 3.01, Winchester city, Virginia",2924,408,2258,653,1824,51,840,000301,2
4159,"Block Group 2, Census Tract 1, Winchester city, Virginia",1504,308,1116,355,1310,51,840,000100,2
4160,"Block Group 1, Census Tract 1, Winchester city, Virginia",523,348,162,258,200,51,840,000100,1
4161,"Block Group 6, Census Tract 1, Winchester city, Virginia",1047,37,934,386,588,51,840,000100,6
4162,"Block Group 2, Census Tract 2.02, Winchester city, Virginia",568,0,550,251,548,51,840,000202,2
4163,"Block Group 1, Census Tract 320.02, Newport News city, Virginia",1056,273,668,419,1056,51,700,032002,1
4164,"Block Group 1, Census Tract 322.11, Newport News city, Virginia",962,95,807,435,936,51,700,032211,1
4165,"Block Group 2, Census Tract 306, Newport News city, Virginia",1236,1087,85,395,1162,51,700,030600,2
4166,"Block Group 3, Census Tract 9503, Nelson County, Virginia",938,0,908,348,792,51,125,950300,3
4167,"Block Group 4, Census Tract 9503, Nelson County, Virginia",1416,649,733,552,1299,51,125,950300,4
4168,"Block Group 2, Census Tract 9508, Essex County, Virginia",1154,276,878,428,1088,51,057,950800,2
4169,"Block Group 3, Census Tract 9506, Essex County, Virginia",1308,436,862,594,1142,51,057,950600,3
4170,"Block Group 2, Census Tract 9507, Essex County, Virginia",966,303,641,476,846,51,057,950700,2
4171,"Block Group 1, Census Tract 4509, Fairfax County, Virginia",870,42,467,307,870,51,059,450900,1
4172,"Block Group 1, Census Tract 4512, Fairfax County, Virginia",866,4,781,280,798,51,059,451200,1
4173,"Block Group 1, Census Tract 4518, Fairfax County, Virginia",1949,114,1072,516,1940,51,059,451800,1
4174,"Block Group 2, Census Tract 4821, Fairfax County, Virginia",2048,94,1689,952,2048,51,059,482100,2
4175,"Block Group 3, Census Tract 1001, Arlington County, Virginia",1172,13,1090,364,1051,51,013,100100,3
4176,"Block Group 2, Census Tract 4905.01, Fairfax County, Virginia",2031,281,758,600,2019,51,059,490501,2
4177,"Block Group 2, Census Tract 4205.02, Fairfax County, Virginia",682,145,445,413,682,51,059,420502,2
4178,"Block Group 3, Census Tract 1017.01, Arlington County, Virginia",807,259,466,246,345,51,013,101701,3
4179,"Block Group 2, Census Tract 66.05, Norfolk city, Virginia",1681,502,837,723,1567,51,710,006605,2
4180,"Block Group 2, Census Tract 68, Norfolk city, Virginia",1532,442,850,578,1485,51,710,006800,2
4181,"Block Group 1, Census Tract 2102.02, Pulaski County, Virginia",1291,0,1248,510,1175,51,155,210202,1
4182,"Block Group 3, Census Tract 5, Fredericksburg city, Virginia",3513,1542,1171,1321,3326,51,630,000500,3
4183,"Block Group 1, Census Tract 9015.03, Prince William County, Virginia",1306,34,1164,434,1306,51,153,901503,1
4184,"Block Group 3, Census Tract 2102.01, Pulaski County, Virginia",1165,22,1075,512,1078,51,155,210201,3
4185,"Block Group 3, Census Tract 501, Bedford County, Virginia",767,0,765,333,688,51,019,050100,3
4186,"Block Group 4, Census Tract 403, Dickenson County, Virginia",575,0,575,255,525,51,051,040300,4
4187,"Block Group 4, Census Tract 28, Roanoke city, Virginia",1501,262,1158,610,1318,51,770,002800,4
4188,"Block Group 2, Census Tract 402, Dickenson County, Virginia",705,15,683,216,419,51,051,040200,2
4189,"Block Group 2, Census Tract 24, Roanoke city, Virginia",455,434,2,205,379,51,770,002400,2
4190,"Block Group 3, Census Tract 24, Roanoke city, Virginia",1944,1690,179,690,1444,51,770,002400,3
4191,"Block Group 1, Census Tract 4223.01, Fairfax County, Virginia",1654,487,897,801,1606,51,059,422301,1
4192,"Block Group 1, Census Tract 6110.09, Loudoun County, Virginia",2075,168,1331,550,2075,51,107,611009,1
4193,"Block Group 1, Census Tract 13.01, Danville city, Virginia",1167,553,571,581,1065,51,590,001301,1
4194,"Block Group 3, Census Tract 751.01, Suffolk city, Virginia",1637,647,884,585,1594,51,800,075101,3
4195,"Block Group 4, Census Tract 751.01, Suffolk city, Virginia",2053,728,1158,711,2045,51,800,075101,4
4196,"Block Group 3, Census Tract 754.02, Suffolk city, Virginia",691,389,246,292,691,51,800,075402,3
4197,"Block Group 1, Census Tract 754.03, Suffolk city, Virginia",3585,2103,1134,1326,3397,51,800,075403,1
4198,"Block Group 2, Census Tract 6118.01, Loudoun County, Virginia",3976,484,2101,1570,3920,51,107,611801,2
4199,"Block Group 1, Census Tract 6110.19, Loudoun County, Virginia",2448,107,1880,755,2419,51,107,611019,1
4200,"Block Group 1, Census Tract 6112.07, Loudoun County, Virginia",2136,208,1265,696,2128,51,107,611207,1
4201,"Block Group 1, Census Tract 6112.06, Loudoun County, Virginia",2181,140,1420,839,2181,51,107,611206,1
4202,"Block Group 2, Census Tract 6112.09, Loudoun County, Virginia",2033,121,1307,655,2033,51,107,611209,2
4203,"Block Group 2, Census Tract 6112.08, Loudoun County, Virginia",1492,54,1058,414,1492,51,107,611208,2
4204,"Block Group 2, Census Tract 6115.02, Loudoun County, Virginia",2579,375,1281,902,2503,51,107,611502,2
4205,"Block Group 1, Census Tract 9801, Loudoun County, Virginia",0,0,0,0,0,51,107,980100,1
4206,"Block Group 1, Census Tract 6110.22, Loudoun County, Virginia",3657,261,2250,925,3657,51,107,611022,1
4207,"Block Group 3, Census Tract 606, Richmond city, Virginia",839,7,814,373,774,51,760,060600,3
4208,"Block Group 1, Census Tract 211, Richmond city, Virginia",1620,1281,262,525,1536,51,760,021100,1
4209,"Block Group 2, Census Tract 410, Richmond city, Virginia",1240,65,1153,668,1212,51,760,041000,2
4210,"Block Group 4, Census Tract 604, Richmond city, Virginia",1433,970,325,455,936,51,760,060400,4
4211,"Block Group 1, Census Tract 503.04, York County, Virginia",1379,25,1325,693,1233,51,199,050304,1
4212,"Block Group 1, Census Tract 502.03, York County, Virginia",2580,373,1826,891,2569,51,199,050203,1
4213,"Block Group 1, Census Tract 503.03, York County, Virginia",2914,382,2169,1042,2914,51,199,050303,1
4214,"Block Group 1, Census Tract 504.01, York County, Virginia",1988,180,1788,737,1885,51,199,050401,1
4215,"Block Group 4, Census Tract 3.02, Winchester city, Virginia",905,159,669,394,822,51,840,000302,4
4216,"Block Group 2, Census Tract 322.12, Newport News city, Virginia",740,516,139,411,656,51,700,032212,2
4217,"Block Group 2, Census Tract 324, Newport News city, Virginia",1562,640,800,630,1467,51,700,032400,2
4218,"Block Group 2, Census Tract 311, Newport News city, Virginia",1671,633,746,573,1661,51,700,031100,2
4219,"Block Group 2, Census Tract 312, Newport News city, Virginia",1575,823,651,706,1373,51,700,031200,2
4220,"Block Group 2, Census Tract 318, Newport News city, Virginia",1925,60,1822,822,1889,51,700,031800,2
4221,"Block Group 1, Census Tract 321.17, Newport News city, Virginia",1663,752,899,808,1440,51,700,032117,1
4222,"Block Group 3, Census Tract 2107, Pulaski County, Virginia",509,28,465,247,448,51,155,210700,3
4223,"Block Group 1, Census Tract 2105, Pulaski County, Virginia",1144,0,1123,495,1042,51,155,210500,1
4224,"Block Group 5, Census Tract 1002, Arlington County, Virginia",834,0,697,331,820,51,013,100200,5
4225,"Block Group 4, Census Tract 1002, Arlington County, Virginia",1250,49,1181,388,1250,51,013,100200,4
4226,"Block Group 2, Census Tract 1010, Arlington County, Virginia",798,0,746,269,798,51,013,101000,2
4227,"Block Group 4, Census Tract 1010, Arlington County, Virginia",890,154,696,284,872,51,013,101000,4
4228,"Block Group 2, Census Tract 1022, Arlington County, Virginia",1664,515,901,671,1484,51,013,102200,2
4229,"Block Group 2, Census Tract 210.06, Chesapeake city, Virginia",1789,0,1789,543,1789,51,550,021006,2
4230,"Block Group 1, Census Tract 211.01, Chesapeake city, Virginia",1801,0,1759,678,1801,51,550,021101,1
4231,"Block Group 2, Census Tract 213.01, Chesapeake city, Virginia",2161,635,1348,682,2149,51,550,021301,2
4232,"Block Group 1, Census Tract 213.02, Chesapeake city, Virginia",3382,1041,2093,951,3315,51,550,021302,1
4233,"Block Group 1, Census Tract 200.02, Chesapeake city, Virginia",1326,303,846,463,1282,51,550,020002,1
4234,"Block Group 5, Census Tract 1018.02, Arlington County, Virginia",1092,0,1005,657,1092,51,013,101802,5
4235,"Block Group 2, Census Tract 1018.02, Arlington County, Virginia",1860,99,1392,1051,1860,51,013,101802,2
4236,"Block Group 1, Census Tract 1018.01, Arlington County, Virginia",3664,93,2800,1999,3649,51,013,101801,1
4237,"Block Group 1, Census Tract 1029.02, Arlington County, Virginia",2701,208,2011,1468,2321,51,013,102902,1
4238,"Block Group 3, Census Tract 5001.02, Powhatan County, Virginia",1182,0,1085,485,1180,51,145,500102,3
4239,"Block Group 1, Census Tract 9.01, Norfolk city, Virginia",5782,1134,3676,955,3355,51,710,000901,1
4240,"Block Group 2, Census Tract 448.05, Virginia Beach city, Virginia",2017,526,1284,903,2017,51,810,044805,2
4241,"Block Group 2, Census Tract 4310.01, Fairfax County, Virginia",1191,150,665,344,1191,51,059,431001,2
4242,"Block Group 2, Census Tract 4911.01, Fairfax County, Virginia",2037,0,1598,615,2005,51,059,491101,2
4243,"Block Group 3, Census Tract 3213, Hanover County, Virginia",925,105,760,371,895,51,085,321300,3
4244,"Block Group 1, Census Tract 203.04, Spotsylvania County, Virginia",1896,68,1656,581,1881,51,177,020304,1
4245,"Block Group 3, Census Tract 102, Buchanan County, Virginia",524,0,524,245,417,51,027,010200,3
4246,"Block Group 1, Census Tract 103, Buchanan County, Virginia",1524,0,1508,529,1405,51,027,010300,1
4247,"Block Group 5, Census Tract 9303, Giles County, Virginia",695,22,663,232,550,51,071,930300,5
4248,"Block Group 2, Census Tract 9303, Giles County, Virginia",1298,0,1298,552,1078,51,071,930300,2
4249,"Block Group 1, Census Tract 9302, Giles County, Virginia",1015,12,951,467,818,51,071,930200,1
4250,"Block Group 1, Census Tract 4913.03, Fairfax County, Virginia",1546,202,740,440,1546,51,059,491303,1
4251,"Block Group 2, Census Tract 204.04, Spotsylvania County, Virginia",1122,283,830,315,914,51,177,020404,2
4252,"Block Group 1, Census Tract 202.01, Spotsylvania County, Virginia",4459,827,3251,1429,4217,51,177,020201,1
4253,"Block Group 1, Census Tract 202.05, Spotsylvania County, Virginia",1351,79,1010,430,1313,51,177,020205,1
4254,"Block Group 2, Census Tract 9202, Floyd County, Virginia",1888,64,1776,720,1663,51,063,920200,2
4255,"Block Group 1, Census Tract 4820.01, Fairfax County, Virginia",1111,34,1032,443,1100,51,059,482001,1
4256,"Block Group 1, Census Tract 9002.03, Prince William County, Virginia",2894,723,798,961,2781,51,153,900203,1
4257,"Block Group 2, Census Tract 9014.13, Prince William County, Virginia",3517,225,2536,942,3517,51,153,901413,2
4258,"Block Group 1, Census Tract 9014.11, Prince William County, Virginia",1092,85,783,374,1065,51,153,901411,1
4259,"Block Group 1, Census Tract 9015.11, Prince William County, Virginia",2644,439,1841,759,2644,51,153,901511,1
4260,"Block Group 4, Census Tract 9015.05, Prince William County, Virginia",1210,80,1017,350,1174,51,153,901505,4
4261,"Block Group 2, Census Tract 9015.10, Prince William County, Virginia",2465,411,1494,750,2465,51,153,901510,2
4262,"Block Group 4, Census Tract 313, Newport News city, Virginia",717,443,262,422,620,51,700,031300,4
4263,"Block Group 4, Census Tract 403.02, Botetourt County, Virginia",1284,49,1206,506,1204,51,023,040302,4
4264,"Block Group 4, Census Tract 404.02, Botetourt County, Virginia",2387,98,2098,967,2253,51,023,040402,4
4265,"Block Group 1, Census Tract 462.23, Virginia Beach city, Virginia",1099,130,803,432,1094,51,810,046223,1
4266,"Block Group 2, Census Tract 462.22, Virginia Beach city, Virginia",702,147,507,290,694,51,810,046222,2
4267,"Block Group 1, Census Tract 111, Albemarle County, Virginia",1472,26,1430,629,1442,51,003,011100,1
4268,"Block Group 3, Census Tract 458.01, Virginia Beach city, Virginia",1094,299,729,439,1057,51,810,045801,3
4269,"Block Group 2, Census Tract 460.09, Virginia Beach city, Virginia",1786,606,1001,569,1707,51,810,046009,2
4270,"Block Group 4, Census Tract 460.09, Virginia Beach city, Virginia",1645,123,1337,635,1625,51,810,046009,4
4271,"Block Group 1, Census Tract 458.06, Virginia Beach city, Virginia",1596,206,1124,601,1554,51,810,045806,1
4272,"Block Group 2, Census Tract 2001.02, Alexandria city, Virginia",2908,829,1303,963,2816,51,510,200102,2
4273,"Block Group 3, Census Tract 2001.03, Alexandria city, Virginia",2288,1188,661,815,2232,51,510,200103,3
4274,"Block Group 3, Census Tract 2012.03, Alexandria city, Virginia",1968,28,1161,547,1746,51,510,201203,3
4275,"Block Group 2, Census Tract 2012.04, Alexandria city, Virginia",1870,319,1247,945,1802,51,510,201204,2
4276,"Block Group 1, Census Tract 2018.01, Alexandria city, Virginia",485,158,287,273,408,51,510,201801,1
